Time,Amount,Class
47748,29.99,0.0
47749,1.98,0.0
47750,216.6,0.0
47752,29.99,0.0
47752,234.14,0.0
47752,1.98,0.0
47752,8.04,0.0
47752,5.49,0.0
47753,266.0,0.0
47754,5.0,0.0
47754,12.0,0.0
47755,175.98,0.0
47755,134.92,0.0
47755,20.9,0.0
47756,31.32,0.0
47758,1.98,0.0
47758,17.0,0.0
47759,10.92,0.0
47760,196.0,0.0
47760,9.99,0.0
47760,54.13,0.0
47760,1.79,0.0
47761,49.0,0.0
47762,380.0,0.0
47762,30.52,0.0
47762,60.8,0.0
47763,6.88,0.0
47763,16.0,0.0
47765,1.0,0.0
47769,1.29,0.0
47770,1000.0,0.0
47770,24.3,0.0
47770,8.93,0.0
47771,22.71,0.0
47771,0.76,0.0
47771,15.0,0.0
47772,0.0,0.0
47774,16.71,0.0
47774,63.4,0.0
47774,350.28,0.0
47774,7.0,0.0
47774,89.99,0.0
47775,1.0,0.0
47775,28.0,0.0
47775,9.99,0.0
47775,34.78,0.0
47777,46.85,0.0
47778,243.09,0.0
47778,319.75,0.0
47778,89.96,0.0
47778,19.0,0.0
47778,274.99,0.0
47779,7.0,0.0
47779,24.45,0.0
47779,20.0,0.0
47780,9.9,0.0
47781,85.4,0.0
47782,146.63,0.0
47782,1.29,0.0
47783,19.99,0.0
47783,379.28,0.0
47783,70.0,0.0
47784,89.99,0.0
47784,4.38,0.0
47784,7.58,0.0
47785,4.99,0.0
47786,608.53,0.0
47787,4.59,0.0
47788,207.28,0.0
47788,7.0,0.0
47788,7.69,0.0
47788,18.98,0.0
47789,56.0,0.0
47789,1.79,0.0
47789,44.36,0.0
47789,23.14,0.0
47790,2.92,0.0
47790,118.0,0.0
47790,110.64,0.0
47790,44.0,0.0
47791,14.94,0.0
47791,677.42,0.0
47791,0.0,0.0
47793,50.9,0.0
47793,28.1,0.0
47793,37.34,0.0
47794,161.93,0.0
47795,2.68,0.0
47795,158.0,0.0
47796,9.99,0.0
47796,1.0,0.0
47796,27.99,0.0
47796,18.93,0.0
47796,18.76,0.0
47797,390.75,0.0
47798,35.4,0.0
47798,0.89,0.0
47798,29.98,0.0
47799,10.93,0.0
47799,9.99,0.0
47799,18.75,0.0
47800,19.75,0.0
47800,0.76,0.0
47801,75.0,0.0
47802,563.49,0.0
47802,530.96,0.0
47802,46.58,0.0
47802,79.9,0.0
47802,2.3,0.0
47803,32.24,0.0
47803,18.0,0.0
47803,262.0,0.0
47804,50.0,0.0
47805,9.99,0.0
47805,16.2,0.0
47805,323.72,0.0
47805,0.89,0.0
47807,49.39,0.0
47807,7636.3,0.0
47808,37.94,0.0
47808,125.9,0.0
47808,43.52,0.0
47809,35.83,0.0
47809,23.77,0.0
47810,3.76,0.0
47810,16.45,0.0
47810,46.4,0.0
47811,22.06,0.0
47811,17.0,0.0
47811,1.55,0.0
47811,105.41,0.0
47813,55.33,0.0
47813,29.99,0.0
47814,251.59,0.0
47814,0.12,0.0
47815,1.0,0.0
47815,1.98,0.0
47815,29.25,0.0
47815,111.84,0.0
47815,19.95,0.0
47816,26.07,0.0
47816,421.05,0.0
47816,49.99,0.0
47816,150.1,0.0
47817,10.65,0.0
47817,94.08,0.0
47817,15.72,0.0
47818,198.0,0.0
47820,270.0,0.0
47821,124.41,0.0
47821,632.39,0.0
47822,170.0,0.0
47823,41.0,0.0
47823,1.0,0.0
47823,1.0,0.0
47824,1.98,0.0
47825,65.9,0.0
47826,7.58,1.0
47827,18.61,0.0
47827,3.57,0.0
47827,43.0,0.0
47828,79.0,0.0
47828,9.99,0.0
47829,22.95,0.0
47829,47.0,0.0
47829,83.62,0.0
47830,9.99,0.0
47830,1.0,0.0
47830,9.99,0.0
47832,0.77,0.0
47833,194.52,0.0
47833,10.62,0.0
47834,36.8,0.0
47835,119.9,0.0
47835,1.29,0.0
47836,1.02,0.0
47836,24.1,0.0
47836,11.5,0.0
47837,39.9,0.0
47837,6.99,0.0
47837,0.89,0.0
47837,64.98,0.0
47838,24.0,0.0
47838,74.95,0.0
47839,8.92,0.0
47839,34.22,0.0
47840,5.0,0.0
47840,37.3,0.0
47840,154.0,0.0
47840,13.8,0.0
47840,93.56,0.0
47841,150.0,0.0
47841,79.0,0.0
47841,7.83,0.0
47841,88.96,0.0
47841,183.99,0.0
47843,315.69,0.0
47843,108.51,0.0
47844,75.5,0.0
47844,50.0,0.0
47844,29.56,0.0
47845,5.0,0.0
47845,1.79,0.0
47845,110.0,0.0
47846,27.89,0.0
47847,4.78,0.0
47847,97.95,0.0
47848,29.95,0.0
47848,125.0,0.0
47848,13.99,0.0
47849,0.76,0.0
47850,40.15,0.0
47850,10.0,0.0
47850,2.69,0.0
47851,142.2,0.0
47851,36.29,0.0
47851,60.0,0.0
47853,607.7,0.0
47853,1.29,0.0
47854,11.45,0.0
47855,15.0,0.0
47855,156.0,0.0
47855,47.85,0.0
47855,9.99,0.0
47855,11.45,0.0
47856,447.0,0.0
47856,134.99,0.0
47856,1.0,0.0
47857,7.68,0.0
47858,838.91,0.0
47859,11.7,0.0
47860,1.79,0.0
47860,4.99,0.0
47860,186.43,0.0
47861,12.0,0.0
47861,59.9,0.0
47862,1.0,0.0
47863,52.0,0.0
47863,69.69,0.0
47863,29.99,0.0
47864,41.95,0.0
47864,10.62,0.0
47864,1.0,0.0
47864,150.7,0.0
47865,89.74,0.0
47865,64.99,0.0
47865,83.57,0.0
47866,7.83,0.0
47866,5.49,0.0
47866,17.37,0.0
47868,19.9,0.0
47869,20.0,0.0
47869,0.99,0.0
47869,388.2,0.0
47869,15.0,0.0
47869,9.99,0.0
47870,2.38,0.0
47870,158.0,0.0
47871,19.02,0.0
47873,9.99,0.0
47873,87.0,0.0
47874,196.0,0.0
47874,72.0,0.0
47874,173.45,0.0
47874,40.0,0.0
47875,1.29,0.0
47875,38.38,0.0
47875,92.0,0.0
47876,188.5,0.0
47876,5.0,0.0
47876,355.85,0.0
47877,87.0,0.0
47879,0.89,0.0
47880,83.3,0.0
47881,12.0,0.0
47881,43.91,0.0
47882,4.49,0.0
47882,105.96,0.0
47883,9.98,0.0
47883,4.99,0.0
47883,3.59,0.0
47883,0.99,0.0
47883,16.47,0.0
47884,1.0,0.0
47884,9.99,0.0
47885,147.0,0.0
47885,91.68,0.0
47886,45.64,0.0
47886,3.87,0.0
47886,55.53,0.0
47887,10.62,0.0
47887,40.0,0.0
47888,13.91,0.0
47889,89.98,0.0
47890,692.99,0.0
47890,5.86,0.0
47890,177.44,0.0
47891,2.0,0.0
47891,30.85,0.0
47892,65.75,0.0
47893,327.95,0.0
47893,280.8,0.0
47894,110.54,0.0
47894,250.8,0.0
47895,1.18,0.0
47896,96.3,0.0
47896,56.29,0.0
47896,30.86,0.0
47897,50.0,0.0
47897,29.95,0.0
47897,70.0,0.0
47898,130.0,0.0
47898,0.89,0.0
47898,0.74,0.0
47899,3.56,0.0
47899,19.34,0.0
47899,91.71,0.0
47899,513.04,0.0
47900,7.59,0.0
47900,29.95,0.0
47900,1.98,0.0
47901,47.77,0.0
47901,17.0,0.0
47901,76.07,0.0
47902,132.86,0.0
47902,24.95,0.0
47902,1.0,0.0
47902,299.86,0.0
47903,40.26,0.0
47903,62.98,0.0
47905,33.74,0.0
47905,40.97,0.0
47905,79.14,0.0
47906,1381.42,0.0
47906,52.38,0.0
47907,119.46,0.0
47907,2.39,0.0
47907,491.36,0.0
47907,3.98,0.0
47908,17.77,0.0
47908,171.0,0.0
47908,79.0,0.0
47909,45.0,0.0
47910,175.0,0.0
47911,20.25,0.0
47911,6.7,0.0
47912,16.53,0.0
47912,15.66,0.0
47912,1.0,0.0
47913,65.5,0.0
47913,282.99,0.0
47913,16.18,0.0
47913,4.99,0.0
47913,71.95,0.0
47914,258.95,0.0
47914,3.91,0.0
47914,55.9,0.0
47915,11.5,0.0
47915,29.36,0.0
47915,91.5,0.0
47915,1099.0,0.0
47916,71.05,0.0
47916,53.4,0.0
47916,1.9,0.0
47917,76.79,0.0
47917,49.8,0.0
47917,138.52,0.0
47917,2.4,0.0
47918,20.0,0.0
47918,3.77,0.0
47919,752.7,0.0
47920,1.98,0.0
47921,7.68,0.0
47921,1.0,0.0
47922,0.76,0.0
47922,49.99,0.0
47922,1898.8,0.0
47922,325.81,0.0
47922,1.0,0.0
47923,0.76,1.0
47923,60.98,0.0
47924,4.99,0.0
47924,19.8,0.0
47924,287.66,0.0
47924,17.24,0.0
47924,25.87,0.0
47925,8.76,0.0
47925,0.76,0.0
47926,258.03,0.0
47926,49.8,0.0
47926,95.94,0.0
47927,18.99,0.0
47927,0.95,0.0
47928,111.65,0.0
47928,1.0,0.0
47928,102.0,0.0
47929,106.3,0.0
47929,523.96,0.0
47929,1.0,0.0
47929,22.0,0.0
47929,1.18,0.0
47931,88.13,0.0
47932,7.58,0.0
47932,95.0,0.0
47932,158.0,0.0
47933,88.86,0.0
47933,61.18,0.0
47933,31.5,0.0
47933,36.93,0.0
47934,11.27,0.0
47935,114.08,0.0
47935,651.63,0.0
47936,119.8,0.0
47937,192.0,0.0
47937,34.88,0.0
47937,71.9,0.0
47938,352.57,0.0
47939,12.0,0.0
47939,10.96,0.0
47939,42.09,0.0
47940,347.25,0.0
47940,81.6,0.0
47940,7.83,0.0
47940,13.46,0.0
47940,7.97,0.0
47941,37.03,0.0
47941,19.0,0.0
47942,79.0,0.0
47943,102.69,0.0
47943,7.35,0.0
47943,0.99,0.0
47943,39.33,0.0
47944,74.65,0.0
47944,42.41,0.0
47944,64.95,0.0
47945,36.86,0.0
47946,1.98,0.0
47946,2.99,0.0
47946,45.0,0.0
47946,72.35,0.0
47947,130.0,0.0
47948,129.92,0.0
47948,39.99,0.0
47948,4.08,0.0
47949,1.98,0.0
47949,1.0,0.0
47950,147.09,0.0
47950,0.89,0.0
47950,0.01,0.0
47950,1.93,0.0
47951,156.0,0.0
47953,98.0,0.0
47954,484.63,0.0
47954,1.23,0.0
47954,74.95,0.0
47954,12.0,0.0
47955,158.0,0.0
47956,4.45,0.0
47956,4.49,0.0
47956,9.98,0.0
47956,9.72,0.0
47957,9.89,0.0
47958,14.95,0.0
47958,1.0,0.0
47958,187.49,0.0
47959,62.35,0.0
47960,651.99,0.0
47960,177.43,0.0
47960,7.83,0.0
47961,125.62,0.0
47961,7.58,0.0
47963,211.0,0.0
47963,39.98,0.0
47964,69.99,0.0
47964,214.98,0.0
47965,12.0,0.0
47965,36.0,0.0
47966,3.08,0.0
47967,10.64,0.0
47967,51.97,0.0
47967,7.3,0.0
47967,1.79,0.0
47967,9.99,0.0
47967,0.76,0.0
47967,79.46,0.0
47969,1.0,0.0
47970,90.0,0.0
47970,57.01,0.0
47971,7.58,0.0
47971,0.0,0.0
47972,54.42,0.0
47972,34.79,0.0
47972,49.9,0.0
47972,0.76,0.0
47972,1.0,0.0
47973,11.39,0.0
47973,58.46,0.0
47973,7.68,0.0
47974,143.68,0.0
47975,3.8,0.0
47975,39.99,0.0
47976,81.4,0.0
47976,9.62,0.0
47977,11.5,0.0
47977,391.0,0.0
47977,6.05,0.0
47978,158.72,0.0
47978,1.0,0.0
47979,49.54,0.0
47979,21.48,0.0
47979,12.0,0.0
47979,125.6,0.0
47979,87.54,0.0
47979,7.17,0.0
47979,1.98,0.0
47979,342.0,0.0
47980,94.63,0.0
47980,28.97,0.0
47981,28.9,0.0
47981,456.16,0.0
47981,1.41,0.0
47981,74.62,0.0
47981,45.0,0.0
47981,25.0,0.0
47982,0.76,1.0
47983,24.18,0.0
47983,1.54,0.0
47983,114.99,0.0
47983,2.37,0.0
47984,0.94,0.0
47984,15.21,0.0
47985,24.95,0.0
47985,159.0,0.0
47985,1.78,0.0
47985,124.54,0.0
47986,40.1,0.0
47987,5.0,0.0
47987,73.0,0.0
47987,9.16,0.0
47989,0.89,0.0
47989,29.1,0.0
47989,10.73,0.0
47990,8.99,0.0
47990,6.66,0.0
47990,38.58,0.0
47991,103.39,0.0
47991,15.0,0.0
47991,0.89,0.0
47992,33.52,0.0
47992,55.03,0.0
47993,27.16,0.0
47993,118.9,0.0
47993,310.0,0.0
47994,1258.8,0.0
47994,2.69,0.0
47995,6.89,0.0
47996,110.69,0.0
47996,75.97,0.0
47996,43.0,0.0
47997,23.16,0.0
47997,34.9,0.0
47998,1.53,0.0
47998,30.0,0.0
48000,14.32,0.0
48000,105.4,0.0
48000,15.0,0.0
48002,12.31,0.0
48003,14.0,0.0
48005,29.95,0.0
48005,241.4,0.0
48005,25.0,0.0
48005,1.0,0.0
48006,9.99,0.0
48006,11.22,0.0
48006,33.3,0.0
48006,69.0,0.0
48007,3.9,0.0
48007,109.49,0.0
48008,6.78,0.0
48008,84.1,0.0
48008,12.0,0.0
48009,18.49,0.0
48009,1.0,0.0
48009,89.85,0.0
48010,1.98,0.0
48010,1.0,0.0
48011,200.0,0.0
48011,236.01,0.0
48011,0.92,0.0
48011,11.5,0.0
48011,8.49,0.0
48012,9.0,0.0
48012,45.0,0.0
48013,24.7,0.0
48015,107.0,0.0
48015,50.0,0.0
48015,126.0,0.0
48016,10.65,0.0
48016,41.2,0.0
48016,1.98,0.0
48018,35.49,0.0
48019,9.34,0.0
48020,32.38,0.0
48022,9.99,0.0
48023,33.8,0.0
48024,1.0,0.0
48025,10.99,0.0
48025,1.79,0.0
48025,14.98,0.0
48026,21.54,0.0
48026,24.5,0.0
48027,349.14,0.0
48028,345.45,0.0
48028,97.4,0.0
48028,49.95,0.0
48029,21.0,0.0
48029,160.12,0.0
48029,0.99,0.0
48029,115.97,0.0
48029,37.44,0.0
48030,0.77,0.0
48031,10.94,0.0
48033,15.0,0.0
48033,44.65,0.0
48033,423.82,0.0
48034,51.68,0.0
48037,85.75,0.0
48038,34.48,0.0
48040,21.3,0.0
48040,1.98,0.0
48040,12.44,0.0
48040,56.99,0.0
48040,279.0,0.0
48040,96.0,0.0
48041,39.32,0.0
48041,5.0,0.0
48041,8.97,0.0
48042,68.54,0.0
48042,19.77,0.0
48042,0.77,0.0
48043,5.0,0.0
48043,23.68,0.0
48044,74.99,0.0
48044,69.94,0.0
48045,295.7,0.0
48045,60.35,0.0
48045,12.0,0.0
48047,47.9,0.0
48048,50.0,0.0
48049,5.0,0.0
48049,2.99,0.0
48049,10.0,0.0
48050,36.46,0.0
48051,1.98,0.0
48051,30.0,0.0
48052,1.98,0.0
48052,0.89,0.0
48052,1.0,0.0
48053,12.0,0.0
48053,9.99,0.0
48054,130.49,0.0
48055,71.0,0.0
48055,5.0,0.0
48055,77.49,0.0
48056,1745.5,0.0
48056,0.75,0.0
48056,180.0,0.0
48057,1.29,0.0
48057,1.98,0.0
48058,25.0,0.0
48058,31.95,0.0
48061,238.64,0.0
48062,387.0,0.0
48062,4.31,0.0
48062,100.0,0.0
48062,7.68,0.0
48064,94.19,0.0
48064,6.75,0.0
48065,151.93,0.0
48066,117.7,0.0
48066,3.57,0.0
48067,46.37,0.0
48067,9.99,0.0
48068,2.69,0.0
48068,1086.77,0.0
48068,33.85,0.0
48069,1.0,0.0
48069,100.43,0.0
48071,39.9,0.0
48071,169.0,0.0
48073,225.63,0.0
48073,293.35,0.0
48074,0.89,0.0
48074,15.0,0.0
48074,2.15,0.0
48075,29.99,0.0
48075,28.0,0.0
48076,17.99,0.0
48076,138.13,0.0
48077,0.89,0.0
48078,66.55,0.0
48079,1.0,0.0
48079,1.79,0.0
48081,5.77,0.0
48081,12.0,0.0
48081,30.0,0.0
48081,123.78,0.0
48082,100.0,0.0
48083,1.29,0.0
48083,42.9,0.0
48083,62.91,0.0
48083,28.64,0.0
48083,7.0,0.0
48084,296.24,0.0
48085,8.95,0.0
48085,15.0,0.0
48085,0.76,0.0
48085,2.9,0.0
48085,1000.0,0.0
48086,25.46,0.0
48086,127.69,0.0
48086,254.89,0.0
48087,12.0,0.0
48087,99.0,0.0
48088,183.6,0.0
48089,100.12,0.0
48089,8.96,0.0
48089,1.98,0.0
48089,1.0,0.0
48090,613.0,0.0
48090,19.8,0.0
48091,67.5,0.0
48092,104.0,0.0
48092,4.4,0.0
48093,642.19,0.0
48093,6.0,0.0
48093,0.76,0.0
48093,0.89,0.0
48094,49.22,0.0
48094,112.07,0.0
48094,1.0,0.0
48095,0.95,0.0
48095,782.99,0.0
48095,6.99,0.0
48096,692.0,0.0
48096,116.54,0.0
48096,54.0,0.0
48097,440.2,0.0
48097,26.4,0.0
48097,1.29,0.0
48098,71.22,0.0
48098,299.38,0.0
48098,495.73,0.0
48099,140.74,0.0
48101,129.5,0.0
48102,119.99,0.0
48103,33.35,0.0
48103,1.0,0.0
48103,4.6,0.0
48104,62.79,0.0
48104,1.29,0.0
48105,5.0,0.0
48105,99.95,0.0
48106,200.0,0.0
48106,178.87,0.0
48106,2.0,0.0
48109,298.65,0.0
48110,209.75,0.0
48110,11.83,0.0
48111,36.25,0.0
48111,23.74,0.0
48111,1.0,0.0
48113,86.11,0.0
48113,63.96,0.0
48113,3.76,0.0
48114,4.4,0.0
48114,2.45,0.0
48115,835.0,0.0
48115,26.31,0.0
48116,972.96,0.0
48117,471.43,0.0
48118,0.76,0.0
48118,16.0,0.0
48119,200.0,0.0
48120,830.0,0.0
48120,0.99,0.0
48121,479.01,0.0
48122,32.8,0.0
48122,95.67,0.0
48122,110.99,0.0
48123,11.99,0.0
48123,44.5,0.0
48123,0.89,0.0
48123,132.0,0.0
48123,1.41,0.0
48124,14.98,0.0
48124,35.61,0.0
48124,80.0,0.0
48125,12.31,0.0
48126,22.39,0.0
48126,3.58,0.0
48126,981.16,0.0
48127,37.16,0.0
48128,3.99,0.0
48128,13.99,0.0
48129,50.0,0.0
48129,7.0,0.0
48130,15.0,0.0
48131,1691.57,0.0
48131,239.0,0.0
48131,784.13,0.0
48131,124.0,0.0
48132,5.49,0.0
48132,31.0,0.0
48132,1.98,0.0
48132,28.98,0.0
48133,1.5,0.0
48133,1.0,0.0
48134,12.29,0.0
48134,12.99,0.0
48134,163.87,0.0
48134,1.98,0.0
48136,173.0,0.0
48137,9.99,0.0
48137,3.9,0.0
48138,25.29,0.0
48138,4.7,0.0
48139,26.12,0.0
48140,49.95,0.0
48140,152.9,0.0
48140,10.0,0.0
48142,33.9,0.0
48142,12.0,0.0
48143,2.23,0.0
48144,13.6,0.0
48145,17.4,0.0
48145,10.37,0.0
48145,142.14,0.0
48146,43.0,0.0
48146,12.0,0.0
48146,353.0,0.0
48147,25.0,0.0
48147,1.0,0.0
48147,12.99,0.0
48149,17.4,0.0
48149,158.0,0.0
48149,69.94,0.0
48151,30.5,0.0
48151,12.0,0.0
48151,10.0,0.0
48152,1.0,0.0
48152,2.68,0.0
48152,270.63,0.0
48153,30.85,0.0
48154,1.29,0.0
48154,12.0,0.0
48155,229.0,0.0
48155,129.9,0.0
48155,6.76,0.0
48156,111.0,0.0
48156,498.59,0.0
48156,8.0,0.0
48157,512.85,0.0
48157,63.89,0.0
48158,70.2,0.0
48159,339.88,0.0
48160,152.65,0.0
48160,1238.0,0.0
48161,8.78,0.0
48161,67.5,0.0
48161,440.88,0.0
48162,146.5,0.0
48165,2.5,0.0
48165,42.81,0.0
48166,270.0,0.0
48167,50.0,0.0
48168,4.91,0.0
48168,94.0,0.0
48170,1.98,0.0
48170,15.21,0.0
48171,7.29,0.0
48171,12.66,0.0
48171,4.9,0.0
48172,9.99,0.0
48173,24.98,0.0
48173,12.0,0.0
48174,286.93,0.0
48174,47.0,0.0
48175,779.0,0.0
48175,49.32,0.0
48175,42.73,0.0
48176,25.0,0.0
48177,9.99,0.0
48177,1.0,0.0
48178,10.99,0.0
48178,304.0,0.0
48179,50.0,0.0
48180,0.99,0.0
48180,0.76,0.0
48180,378.0,0.0
48181,100.0,0.0
48181,74.2,0.0
48181,44.38,0.0
48182,137.0,0.0
48182,60.0,0.0
48182,197.5,0.0
48183,392.95,0.0
48184,7.6,0.0
48184,0.76,0.0
48184,360.0,0.0
48185,126.29,0.0
48186,59.9,0.0
48186,187.6,0.0
48186,1.0,0.0
48186,4.49,0.0
48188,74.99,0.0
48188,12.0,0.0
48189,6.93,0.0
48189,500.0,0.0
48189,24.0,0.0
48189,15.99,0.0
48190,99.67,0.0
48191,35.0,0.0
48191,11.08,0.0
48191,5.34,0.0
48192,1.98,0.0
48192,263.42,0.0
48192,320.6,0.0
48193,51.09,0.0
48194,12.0,0.0
48194,23.8,0.0
48194,7.5,0.0
48194,27.56,0.0
48194,160.0,0.0
48194,199.0,0.0
48194,10.54,0.0
48195,50.79,0.0
48195,118.05,0.0
48196,1.98,0.0
48197,45.98,0.0
48198,42.81,0.0
48198,29.95,0.0
48199,14.95,0.0
48199,9.27,0.0
48200,19.99,0.0
48201,47.15,0.0
48201,1.29,0.0
48201,241.57,0.0
48203,28.0,0.0
48204,5.45,0.0
48205,158.0,0.0
48205,19.16,0.0
48205,17.45,0.0
48206,70.64,0.0
48206,236.58,0.0
48206,69.95,0.0
48206,77.9,0.0
48206,610.6,0.0
48207,93.0,0.0
48208,0.82,0.0
48208,7.6,0.0
48208,61.2,0.0
48209,4.99,0.0
48210,18.5,0.0
48210,0.89,0.0
48210,24.95,0.0
48212,74.95,0.0
48213,67.72,0.0
48213,66.31,0.0
48213,7.58,0.0
48215,48.0,0.0
48215,16.18,0.0
48215,0.76,0.0
48215,12.5,0.0
48215,1.79,0.0
48217,7.51,0.0
48217,434.43,0.0
48217,50.0,0.0
48218,18.92,0.0
48218,26.48,0.0
48218,74.99,0.0
48219,41.49,0.0
48219,3253.61,0.0
48220,53.98,0.0
48220,165.82,0.0
48221,39.52,0.0
48221,0.77,0.0
48222,871.2,0.0
48222,32.24,0.0
48222,1256.0,0.0
48222,32.19,0.0
48222,95.0,0.0
48223,59.35,0.0
48223,24.99,0.0
48224,12.31,0.0
48224,10.76,0.0
48226,0.89,0.0
48227,1.0,0.0
48227,19.6,0.0
48228,34.66,0.0
48230,12.0,0.0
48230,2.67,0.0
48231,1.0,0.0
48231,8.96,0.0
48231,2.25,0.0
48232,66.59,0.0
48232,37.0,0.0
48233,2628.45,0.0
48233,34.35,0.0
48233,83.5,0.0
48233,12.99,0.0
48233,30.0,0.0
48233,1.29,0.0
48234,31.4,0.0
48234,19.09,0.0
48234,83.67,0.0
48234,0.76,0.0
48234,104.0,0.0
48234,47.5,0.0
48236,59.15,0.0
48236,9.99,0.0
48237,1.0,0.0
48237,1.98,0.0
48237,0.76,0.0
48237,501.83,0.0
48238,209.06,0.0
48238,17.99,0.0
48238,76.39,0.0
48238,0.99,0.0
48239,100.21,0.0
48240,25.0,0.0
48241,237.0,0.0
48241,117.96,0.0
48241,43.9,0.0
48241,0.76,0.0
48242,18.3,0.0
48242,96.71,0.0
48242,34.5,0.0
48243,142.76,0.0
48243,19.56,0.0
48244,12.0,0.0
48244,223.45,0.0
48244,7.68,0.0
48244,38.83,0.0
48245,100.0,0.0
48246,2.21,0.0
48249,125.18,0.0
48249,0.88,0.0
48249,10.99,0.0
48250,24.95,0.0
48250,17.91,0.0
48250,18.39,0.0
48251,18.75,0.0
48252,37.71,0.0
48252,10.0,0.0
48253,44.0,0.0
48253,690.96,0.0
48255,8.99,0.0
48255,209.03,0.0
48255,8.06,0.0
48255,12.99,0.0
48256,35.7,0.0
48256,1.46,0.0
48257,29.95,0.0
48257,89.99,0.0
48258,0.76,0.0
48258,1.99,0.0
48258,39.99,0.0
48259,155.36,0.0
48259,11.98,0.0
48260,0.0,0.0
48260,1.98,0.0
48261,18.6,0.0
48261,15.0,0.0
48261,119.2,0.0
48261,39.0,0.0
48261,752.94,0.0
48263,50.99,0.0
48263,4.0,0.0
48264,59.8,0.0
48264,41.59,0.0
48265,157.74,0.0
48265,60.0,0.0
48266,59.15,0.0
48267,57.99,0.0
48267,45.0,0.0
48267,64.99,0.0
48269,87.0,0.0
48269,1.0,0.0
48269,47.99,0.0
48270,23.4,0.0
48271,15.0,0.0
48271,177.7,0.0
48271,1.9,0.0
48272,1200.0,0.0
48272,149.99,0.0
48273,44.45,0.0
48273,64.0,0.0
48273,12.31,0.0
48274,6.45,0.0
48275,12.0,0.0
48275,36.0,0.0
48276,29.7,0.0
48276,37.16,0.0
48277,0.77,0.0
48277,0.27,0.0
48277,0.76,0.0
48277,1000.0,0.0
48278,306.5,0.0
48278,35.95,0.0
48278,8.34,0.0
48278,25.0,0.0
48279,10.77,0.0
48279,1.98,0.0
48279,13.24,0.0
48279,89.99,0.0
48279,11.5,0.0
48279,46.98,0.0
48280,1.0,0.0
48280,12.0,0.0
48280,168.0,0.0
48282,28.9,0.0
48283,313.69,0.0
48283,333.65,0.0
48283,25.9,0.0
48283,100.0,0.0
48284,256.0,0.0
48284,290.0,0.0
48284,37.0,0.0
48285,428.66,0.0
48285,149.62,0.0
48286,12.0,0.0
48286,29.0,0.0
48286,0.89,0.0
48287,1.0,0.0
48287,135.4,0.0
48288,39.99,0.0
48288,74.0,0.0
48290,12.31,0.0
48290,349.0,0.0
48291,246.94,0.0
48292,12.11,0.0
48293,12.0,0.0
48293,66.6,0.0
48293,11.5,0.0
48294,4.6,0.0
48295,49.0,0.0
48295,19.64,0.0
48296,6.0,0.0
48297,6.53,0.0
48298,0.89,0.0
48298,0.76,0.0
48299,404.43,0.0
48299,17.37,0.0
48300,51.0,0.0
48301,14.95,0.0
48302,9.62,0.0
48302,99.0,0.0
48302,429.24,0.0
48303,95.0,0.0
48303,69.99,0.0
48303,2.69,0.0
48303,364.43,0.0
48303,22.0,0.0
48304,38.03,0.0
48304,414.03,0.0
48304,48.8,0.0
48304,5.49,0.0
48305,98.89,0.0
48306,9.99,0.0
48306,135.9,0.0
48306,490.0,0.0
48307,11.0,0.0
48307,2.99,0.0
48308,0.89,0.0
48309,0.99,0.0
48309,100.0,0.0
48310,637.0,0.0
48311,15.21,0.0
48311,42.85,0.0
48312,54.5,0.0
48314,20.0,0.0
48315,14.72,0.0
48315,9.16,0.0
48315,263.31,0.0
48316,9.99,0.0
48317,5.65,0.0
48318,5.0,0.0
48319,15.0,0.0
48319,10.0,0.0
48319,60.0,0.0
48320,9.99,0.0
48320,196.95,0.0
48320,5.49,0.0
48321,571.44,0.0
48321,66.67,0.0
48321,105.73,0.0
48321,4.49,0.0
48321,25.77,0.0
48321,25.77,0.0
48321,25.77,0.0
48321,17.22,0.0
48321,17.22,0.0
48321,17.22,0.0
48321,22.14,0.0
48321,22.14,0.0
48321,22.14,0.0
48322,225.85,0.0
48322,100.0,0.0
48323,169.43,0.0
48323,0.77,0.0
48324,20.85,0.0
48324,385.76,0.0
48324,7.6,0.0
48324,52.49,0.0
48324,2.49,0.0
48324,10.98,0.0
48325,15.0,0.0
48325,116.82,0.0
48325,31.62,0.0
48326,9.99,0.0
48326,188.6,0.0
48326,2.15,0.0
48326,678.02,0.0
48326,34.33,0.0
48326,22.14,0.0
48327,31.37,0.0
48327,1847.9,0.0
48329,12.0,0.0
48330,1.98,0.0
48330,6.63,0.0
48331,9.99,0.0
48331,15.0,0.0
48332,195.79,0.0
48332,1.0,0.0
48332,385.7,0.0
48332,25.65,0.0
48333,7.61,0.0
48333,14.26,0.0
48333,7.13,0.0
48334,205.59,0.0
48334,1.0,0.0
48335,261.08,0.0
48335,285.56,0.0
48336,75.0,0.0
48337,54.92,0.0
48337,56.0,0.0
48338,3.69,0.0
48339,143.48,0.0
48339,16.14,0.0
48339,198.0,0.0
48340,0.76,0.0
48340,5.74,0.0
48341,19.6,0.0
48341,8.99,0.0
48343,14.88,0.0
48344,12.0,0.0
48344,30.14,0.0
48344,767.94,0.0
48345,25.0,0.0
48345,2189.0,0.0
48345,6.06,0.0
48345,29.99,0.0
48346,2.81,0.0
48346,237.0,0.0
48347,20.11,0.0
48347,28.0,0.0
48347,1.0,0.0
48347,194.0,0.0
48347,15.17,0.0
